setname	parent	year	source_file
sp_goldm3	sp_goldm	199?	src/mame/misc/acesp.cpp
sp_gnat	0	199?	src/mame/misc/acesp.cpp
sp_gnata	sp_gnat	199?	src/mame/misc/acesp.cpp
sp_gnatb	sp_gnat	199?	src/mame/misc/acesp.cpp
sp_gnatc	sp_gnat	199?	src/mame/misc/acesp.cpp
sp_gnatd	sp_gnat	199?	src/mame/misc/acesp.cpp
sp_gnate	sp_gnat	199?	src/mame/misc/acesp.cpp
sp_gnatf	sp_gnat	199?	src/mame/misc/acesp.cpp
sp_gnatg	sp_gnat	199?	src/mame/misc/acesp.cpp
sp_gnath	sp_gnat	199?	src/mame/misc/acesp.cpp
sp_gnati	sp_gnat	199?	src/mame/misc/acesp.cpp
sp_gnatj	sp_gnat	199?	src/mame/misc/acesp.cpp
sp_gnatk	sp_gnat	199?	src/mame/misc/acesp.cpp
sp_gnatl	sp_gnat	199?	src/mame/misc/acesp.cpp
sp_gnatm	sp_gnat	199?	src/mame/misc/acesp.cpp
sp_gnatn	sp_gnat	199?	src/mame/misc/acesp.cpp
sp_gnato	sp_gnat	199?	src/mame/misc/acesp.cpp
sp_przna	0	199?	src/mame/misc/acesp.cpp
sp_prznaa	sp_przna	199?	src/mame/misc/acesp.cpp
sp_prznab	sp_przna	199?	src/mame/misc/acesp.cpp
sp_prznac	sp_przna	199?	src/mame/misc/acesp.cpp
sp_prznad	sp_przna	199?	src/mame/misc/acesp.cpp
sp_prznae	sp_przna	199?	src/mame/misc/acesp.cpp
sp_prznaf	sp_przna	199?	src/mame/misc/acesp.cpp
sp_prznag	sp_przna	199?	src/mame/misc/acesp.cpp
sp_gprix	0	199?	src/mame/misc/acesp.cpp
sp_gprixa	sp_gprix	199?	src/mame/misc/acesp.cpp
sp_gprixb	sp_gprix	199?	src/mame/misc/acesp.cpp
sp_gprixc	sp_gprix	199?	src/mame/misc/acesp.cpp
sp_gprixd	sp_gprix	199?	src/mame/misc/acesp.cpp
sp_gprixe	sp_gprix	199?	src/mame/misc/acesp.cpp
sp_gprixf	sp_gprix	199?	src/mame/misc/acesp.cpp
sp_gprixg	sp_gprix	199?	src/mame/misc/acesp.cpp
sp_gprixh	sp_gprix	199?	src/mame/misc/acesp.cpp
sp_hideh	0	199?	src/mame/misc/acesp.cpp
sp_hideha	sp_hideh	199?	src/mame/misc/acesp.cpp
sp_hidehb	sp_hideh	199?	src/mame/misc/acesp.cpp
sp_hidehc	sp_hideh	199?	src/mame/misc/acesp.cpp
sp_hidehd	sp_hideh	199?	src/mame/misc/acesp.cpp
sp_hidehe	sp_hideh	199?	src/mame/misc/acesp.cpp
sp_hidehf	sp_hideh	199?	src/mame/misc/acesp.cpp
sp_hidehg	sp_hideh	199?	src/mame/misc/acesp.cpp
sp_hidehh	sp_hideh	199?	src/mame/misc/acesp.cpp
sp_hidehi	sp_hideh	199?	src/mame/misc/acesp.cpp
sp_hidehj	sp_hideh	199?	src/mame/misc/acesp.cpp
sp_hidehk	sp_hideh	199?	src/mame/misc/acesp.cpp
sp_hidehl	sp_hideh	199?	src/mame/misc/acesp.cpp
sp_hidehm	sp_hideh	199?	src/mame/misc/acesp.cpp
sp_hidehn	sp_hideh	199?	src/mame/misc/acesp.cpp
sp_hideho	sp_hideh	199?	src/mame/misc/acesp.cpp
sp_hidehp	sp_hideh	199?	src/mame/misc/acesp.cpp
sp_hifly	0	199?	src/mame/misc/acesp.cpp
sp_hiflya	sp_hifly	199?	src/mame/misc/acesp.cpp
sp_hiflyb	sp_hifly	199?	src/mame/misc/acesp.cpp
sp_hiflyc	sp_hifly	199?	src/mame/misc/acesp.cpp
sp_hiflyd	sp_hifly	199?	src/mame/misc/acesp.cpp
sp_hiflye	sp_hifly	199?	src/mame/misc/acesp.cpp
sp_hiflyf	sp_hifly	199?	src/mame/misc/acesp.cpp
sp_hiflyg	sp_hifly	199?	src/mame/misc/acesp.cpp
sp_hiflyh	sp_hifly	199?	src/mame/misc/acesp.cpp
sp_hiflyi	sp_hifly	199?	src/mame/misc/acesp.cpp
sp_hiflyj	sp_hifly	199?	src/mame/misc/acesp.cpp
sp_hiflyk	sp_hifly	199?	src/mame/misc/acesp.cpp
sp_hiflyl	sp_hifly	199?	src/mame/misc/acesp.cpp
sp_hiflym	sp_hifly	199?	src/mame/misc/acesp.cpp
sp_hiflyn	sp_hifly	199?	src/mame/misc/acesp.cpp
sp_hiflyo	sp_hifly	199?	src/mame/misc/acesp.cpp
sp_hiflyp	sp_hifly	199?	src/mame/misc/acesp.cpp
sp_juras	0	199?	src/mame/misc/acesp.cpp
sp_openb	0	199?	src/mame/misc/acesp.cpp
sp_openba	sp_openb	199?	src/mame/misc/acesp.cpp
sp_openbb	sp_openb	199?	src/mame/misc/acesp.cpp
sp_openbc	sp_openb	199?	src/mame/misc/acesp.cpp
sp_openbd	sp_openb	199?	src/mame/misc/acesp.cpp
sp_openbe	sp_openb	199?	src/mame/misc/acesp.cpp
sp_openbf	sp_openb	199?	src/mame/misc/acesp.cpp
sp_openbg	sp_openb	199?	src/mame/misc/acesp.cpp
sp_openbh	sp_openb	199?	src/mame/misc/acesp.cpp
sp_openbi	sp_openb	199?	src/mame/misc/acesp.cpp
sp_payrs	0	199?	src/mame/misc/acesp.cpp
sp_payrsa	sp_payrs	199?	src/mame/misc/acesp.cpp
sp_payrsb	sp_payrs	199?	src/mame/misc/acesp.cpp
sp_payrsc	sp_payrs	199?	src/mame/misc/acesp.cpp
sp_payrsd	sp_payrs	199?	src/mame/misc/acesp.cpp
sp_payrse	sp_payrs	199?	src/mame/misc/acesp.cpp
sp_payrsf	sp_payrs	199?	src/mame/misc/acesp.cpp
sp_payrsg	sp_payrs	199?	src/mame/misc/acesp.cpp
sp_payrsh	sp_payrs	199?	src/mame/misc/acesp.cpp
sp_playa	0	199?	src/mame/misc/acesp.cpp
sp_playaa	sp_playa	199?	src/mame/misc/acesp.cpp
sp_playab	sp_playa	199?	src/mame/misc/acesp.cpp
sp_playac	sp_playa	199?	src/mame/misc/acesp.cpp
sp_playad	sp_playa	199?	src/mame/misc/acesp.cpp
sp_playae	sp_playa	199?	src/mame/misc/acesp.cpp
sp_playaf	sp_playa	199?	src/mame/misc/acesp.cpp
sp_playag	sp_playa	199?	src/mame/misc/acesp.cpp
sp_playah	sp_playa	199?	src/mame/misc/acesp.cpp
sp_playai	sp_playa	199?	src/mame/misc/acesp.cpp
sp_spell	0	199?	src/mame/misc/acesp.cpp
sp_spella	sp_spell	199?	src/mame/misc/acesp.cpp
sp_spellb	sp_spell	199?	src/mame/misc/acesp.cpp
sp_spellc	sp_spell	199?	src/mame/misc/acesp.cpp
sp_spelld	sp_spell	199?	src/mame/misc/acesp.cpp
sp_spelle	sp_spell	199?	src/mame/misc/acesp.cpp
sp_spellf	sp_spell	199?	src/mame/misc/acesp.cpp
sp_spellg	sp_spell	199?	src/mame/misc/acesp.cpp
sp_spelli	sp_spell	199?	src/mame/misc/acesp.cpp
sp_spellj	sp_spell	199?	src/mame/misc/acesp.cpp
sp_swop	0	199?	src/mame/misc/acesp.cpp
sp_swopa	sp_swop	199?	src/mame/misc/acesp.cpp
sp_swopb	sp_swop	199?	src/mame/misc/acesp.cpp
sp_swopc	sp_swop	199?	src/mame/misc/acesp.cpp
sp_swopd	sp_swop	199?	src/mame/misc/acesp.cpp
sp_swope	sp_swop	199?	src/mame/misc/acesp.cpp
sp_swopf	sp_swop	199?	src/mame/misc/acesp.cpp
sp_swopg	sp_swop	199?	src/mame/misc/acesp.cpp
sp_timem	0	199?	src/mame/misc/acesp.cpp
sp_timema	sp_timem	199?	src/mame/misc/acesp.cpp
sp_timemb	sp_timem	199?	src/mame/misc/acesp.cpp
sp_timemc	sp_timem	199?	src/mame/misc/acesp.cpp
sp_timemd	sp_timem	199?	src/mame/misc/acesp.cpp
sp_timeme	sp_timem	199?	src/mame/misc/acesp.cpp
sp_timemf	sp_timem	199?	src/mame/misc/acesp.cpp
sp_timemg	sp_timem	199?	src/mame/misc/acesp.cpp
sp_timemh	sp_timem	199?	src/mame/misc/acesp.cpp
sp_timemi	sp_timem	199?	src/mame/misc/acesp.cpp
sp_timemj	sp_timem	199?	src/mame/misc/acesp.cpp
sp_timemk	sp_timem	199?	src/mame/misc/acesp.cpp
sp_tz	0	199?	src/mame/misc/acesp.cpp
sp_tza	sp_tz	199?	src/mame/misc/acesp.cpp
sp_tzb	sp_tz	199?	src/mame/misc/acesp.cpp
sp_tzc	sp_tz	199?	src/mame/misc/acesp.cpp
sp_tzd	sp_tz	199?	src/mame/misc/acesp.cpp
sp_tze	sp_tz	199?	src/mame/misc/acesp.cpp
sp_tzf	sp_tz	199?	src/mame/misc/acesp.cpp
sp_tzg	sp_tz	199?	src/mame/misc/acesp.cpp
sp_tzh	sp_tz	199?	src/mame/misc/acesp.cpp
sp_tzbwb	sp_tz	199?	src/mame/misc/acesp.cpp
sp_tzfe	0	199?	src/mame/misc/acesp.cpp
sp_tzfea	sp_tzfe	199?	src/mame/misc/acesp.cpp
sp_tzfeb	sp_tzfe	199?	src/mame/misc/acesp.cpp
sp_tzfec	sp_tzfe	199?	src/mame/misc/acesp.cpp
sp_tzfed	sp_tzfe	199?	src/mame/misc/acesp.cpp
sp_tzfee	sp_tzfe	199?	src/mame/misc/acesp.cpp
sp_tzfef	sp_tzfe	199?	src/mame/misc/acesp.cpp
sp_tzfeg	sp_tzfe	199?	src/mame/misc/acesp.cpp
sp_tzfeh	sp_tzfe	199?	src/mame/misc/acesp.cpp
sp_tzfei	sp_tzfe	199?	src/mame/misc/acesp.cpp
sp_tzfej	sp_tzfe	199?	src/mame/misc/acesp.cpp
sp_tzfek	sp_tzfe	199?	src/mame/misc/acesp.cpp
sp_tzfel	sp_tzfe	199?	src/mame/misc/acesp.cpp
sp_tzfem	sp_tzfe	199?	src/mame/misc/acesp.cpp
sp_tzfen	sp_tzfe	199?	src/mame/misc/acesp.cpp
sp_tzfeo	sp_tzfe	199?	src/mame/misc/acesp.cpp
sp_tzfep	sp_tzfe	199?	src/mame/misc/acesp.cpp
sp_tzfeq	sp_tzfe	199?	src/mame/misc/acesp.cpp
sp_tzfer	sp_tzfe	199?	src/mame/misc/acesp.cpp
sp_tzfes	sp_tzfe	199?	src/mame/misc/acesp.cpp
sp_tzfet	sp_tzfe	199?	src/mame/misc/acesp.cpp
sp_tzfeu	sp_tzfe	199?	src/mame/misc/acesp.cpp
sp_beau	0	199?	src/mame/misc/acesp.cpp
sp_beaua	sp_beau	199?	src/mame/misc/acesp.cpp
sp_beaub	sp_beau	199?	src/mame/misc/acesp.cpp
sp_beauc	sp_beau	199?	src/mame/misc/acesp.cpp
sp_beaud	sp_beau	199?	src/mame/misc/acesp.cpp
sp_beaue	sp_beau	199?	src/mame/misc/acesp.cpp
sp_beauf	sp_beau	199?	src/mame/misc/acesp.cpp
sp_beaug	sp_beau	199?	src/mame/misc/acesp.cpp
sp_beauh	sp_beau	199?	src/mame/misc/acesp.cpp
sp_bigbd	0	199?	src/mame/misc/acesp.cpp
sp_bigbda	sp_bigbd	199?	src/mame/misc/acesp.cpp
sp_brkbk	0	199?	src/mame/misc/acesp.cpp
sp_brkbka	sp_brkbk	199?	src/mame/misc/acesp.cpp
sp_brkbkb	sp_brkbk	199?	src/mame/misc/acesp.cpp
sp_brkbkc	sp_brkbk	199?	src/mame/misc/acesp.cpp
sp_brkbkd	sp_brkbk	199?	src/mame/misc/acesp.cpp
sp_camel	0	199?	src/mame/misc/acesp.cpp
sp_camela	sp_camel	199?	src/mame/misc/acesp.cpp
sp_camelb	sp_camel	199?	src/mame/misc/acesp.cpp
sp_camelc	sp_camel	199?	src/mame/misc/acesp.cpp
sp_cameld	sp_camel	199?	src/mame/misc/acesp.cpp
sp_camele	sp_camel	199?	src/mame/misc/acesp.cpp
sp_camelf	sp_camel	199?	src/mame/misc/acesp.cpp
sp_camelg	sp_camel	199?	src/mame/misc/acesp.cpp
sp_camelh	sp_camel	199?	src/mame/misc/acesp.cpp
sp_cameli	sp_camel	199?	src/mame/misc/acesp.cpp
sp_camelj	sp_camel	199?	src/mame/misc/acesp.cpp
sp_camelk	sp_camel	199?	src/mame/misc/acesp.cpp
sp_camell	sp_camel	199?	src/mame/misc/acesp.cpp
sp_camelm	sp_camel	199?	src/mame/misc/acesp.cpp
sp_cameln	sp_camel	199?	src/mame/misc/acesp.cpp
sp_camelo	sp_camel	199?	src/mame/misc/acesp.cpp
sp_clbna	0	199?	src/mame/misc/acesp.cpp
sp_clbnaa	sp_clbna	199?	src/mame/misc/acesp.cpp
sp_coder	0	199?	src/mame/misc/acesp.cpp
sp_codera	sp_coder	199?	src/mame/misc/acesp.cpp
sp_coderb	sp_coder	199?	src/mame/misc/acesp.cpp
sp_coderc	sp_coder	199?	src/mame/misc/acesp.cpp
sp_coderd	sp_coder	199?	src/mame/misc/acesp.cpp
sp_codere	sp_coder	199?	src/mame/misc/acesp.cpp
sp_coderf	sp_coder	199?	src/mame/misc/acesp.cpp
sp_coderg	sp_coder	199?	src/mame/misc/acesp.cpp
sp_criss	0	199?	src/mame/misc/acesp.cpp
sp_crissa	sp_criss	199?	src/mame/misc/acesp.cpp
sp_crissb	sp_criss	199?	src/mame/misc/acesp.cpp
sp_crissc	sp_criss	199?	src/mame/misc/acesp.cpp
sp_crissd	sp_criss	199?	src/mame/misc/acesp.cpp
sp_crisse	sp_criss	199?	src/mame/misc/acesp.cpp
sp_crissf	sp_criss	199?	src/mame/misc/acesp.cpp
sp_crissg	sp_criss	199?	src/mame/misc/acesp.cpp
sp_daytr	0	199?	src/mame/misc/acesp.cpp
sp_daytra	sp_daytr	199?	src/mame/misc/acesp.cpp
sp_daytrb	sp_daytr	199?	src/mame/misc/acesp.cpp
sp_daytrc	sp_daytr	199?	src/mame/misc/acesp.cpp
sp_donky	0	199?	src/mame/misc/acesp.cpp
sp_donkya	sp_donky	199?	src/mame/misc/acesp.cpp
sp_donkyb	sp_donky	199?	src/mame/misc/acesp.cpp
sp_donkyc	sp_donky	199?	src/mame/misc/acesp.cpp
sp_donkyd	sp_donky	199?	src/mame/misc/acesp.cpp
sp_donkye	sp_donky	199?	src/mame/misc/acesp.cpp
sp_donkyf	sp_donky	199?	src/mame/misc/acesp.cpp
sp_donkyg	sp_donky	199?	src/mame/misc/acesp.cpp
sp_dyour	0	199?	src/mame/misc/acesp.cpp
sp_festi	0	199?	src/mame/misc/acesp.cpp
sp_beau2	0	199?	src/mame/misc/acesp.cpp
sp_beau2a	sp_beau2	199?	src/mame/misc/acesp.cpp
sp_beau2b	sp_beau2	199?	src/mame/misc/acesp.cpp
sp_beau2c	sp_beau2	199?	src/mame/misc/acesp.cpp
sp_beau2d	sp_beau2	199?	src/mame/misc/acesp.cpp
sp_beau2e	sp_beau2	199?	src/mame/misc/acesp.cpp
sp_beau2f	sp_beau2	199?	src/mame/misc/acesp.cpp
sp_ghost	0	199?	src/mame/misc/acesp.cpp
sp_ghosta	sp_ghost	199?	src/mame/misc/acesp.cpp
sp_ghostb	sp_ghost	199?	src/mame/misc/acesp.cpp
sp_ghostc	sp_ghost	199?	src/mame/misc/acesp.cpp
sp_ghostd	sp_ghost	199?	src/mame/misc/acesp.cpp
sp_ghoste	sp_ghost	199?	src/mame/misc/acesp.cpp
sp_ghostf	sp_ghost	199?	src/mame/misc/acesp.cpp
sp_ghostg	sp_ghost	199?	src/mame/misc/acesp.cpp
sp_ghosth	sp_ghost	199?	src/mame/misc/acesp.cpp
sp_ghosti	sp_ghost	199?	src/mame/misc/acesp.cpp
sp_ghostj	sp_ghost	199?	src/mame/misc/acesp.cpp
sp_ghostk	sp_ghost	199?	src/mame/misc/acesp.cpp
sp_ghostl	sp_ghost	199?	src/mame/misc/acesp.cpp
sp_ghostm	sp_ghost	199?	src/mame/misc/acesp.cpp
sp_ghostn	sp_ghost	199?	src/mame/misc/acesp.cpp
sp_ghosto	sp_ghost	199?	src/mame/misc/acesp.cpp
sp_ghostp	sp_ghost	199?	src/mame/misc/acesp.cpp
sp_ghostq	sp_ghost	199?	src/mame/misc/acesp.cpp
sp_ghostr	sp_ghost	199?	src/mame/misc/acesp.cpp
sp_ghosts	sp_ghost	199?	src/mame/misc/acesp.cpp
sp_globe	0	199?	src/mame/misc/acesp.cpp
sp_globea	sp_globe	199?	src/mame/misc/acesp.cpp
sp_globeb	sp_globe	199?	src/mame/misc/acesp.cpp
sp_globec	sp_globe	199?	src/mame/misc/acesp.cpp
sp_globed	sp_globe	199?	src/mame/misc/acesp.cpp
sp_globee	sp_globe	199?	src/mame/misc/acesp.cpp
sp_globef	sp_globe	199?	src/mame/misc/acesp.cpp
sp_globeg	sp_globe	199?	src/mame/misc/acesp.cpp
sp_gol	0	199?	src/mame/misc/acesp.cpp
sp_golda	0	199?	src/mame/misc/acesp.cpp
sp_goldaa	sp_golda	199?	src/mame/misc/acesp.cpp
sp_golds	0	199?	src/mame/misc/acesp.cpp
sp_goldsa	sp_golds	199?	src/mame/misc/acesp.cpp
sp_goldsb	sp_golds	199?	src/mame/misc/acesp.cpp
sp_goldsc	sp_golds	199?	src/mame/misc/acesp.cpp
sp_goldsd	sp_golds	199?	src/mame/misc/acesp.cpp
sp_goldse	sp_golds	199?	src/mame/misc/acesp.cpp
sp_goldsf	sp_golds	199?	src/mame/misc/acesp.cpp
sp_goldsg	sp_golds	199?	src/mame/misc/acesp.cpp
sp_goldsh	sp_golds	199?	src/mame/misc/acesp.cpp
sp_goldt	0	199?	src/mame/misc/acesp.cpp
sp_here	0	199?	src/mame/misc/acesp.cpp
sp_herea	sp_here	199?	src/mame/misc/acesp.cpp
sp_hereb	sp_here	199?	src/mame/misc/acesp.cpp
sp_herec	sp_here	199?	src/mame/misc/acesp.cpp
sp_hered	sp_here	199?	src/mame/misc/acesp.cpp
sp_heree	sp_here	199?	src/mame/misc/acesp.cpp
sp_heref	sp_here	199?	src/mame/misc/acesp.cpp
sp_hereg	sp_here	199?	src/mame/misc/acesp.cpp
sp_holid	0	199?	src/mame/misc/acesp.cpp
sp_holida	sp_holid	199?	src/mame/misc/acesp.cpp
sp_lotto	0	199?	src/mame/misc/acesp.cpp
sp_magmo	0	199?	src/mame/misc/acesp.cpp
sp_magmoa	sp_magmo	199?	src/mame/misc/acesp.cpp
sp_magmob	sp_magmo	199?	src/mame/misc/acesp.cpp
sp_magmoc	sp_magmo	199?	src/mame/misc/acesp.cpp
sp_magmod	sp_magmo	199?	src/mame/misc/acesp.cpp
sp_megmo	0	199?	src/mame/misc/acesp.cpp
sp_megmoa	sp_megmo	199?	src/mame/misc/acesp.cpp
sp_megmob	sp_megmo	199?	src/mame/misc/acesp.cpp
sp_megmoc	sp_megmo	199?	src/mame/misc/acesp.cpp
sp_megmod	sp_megmo	199?	src/mame/misc/acesp.cpp
sp_megmoe	sp_megmo	199?	src/mame/misc/acesp.cpp
sp_megmof	sp_megmo	199?	src/mame/misc/acesp.cpp
sp_megmog	sp_megmo	199?	src/mame/misc/acesp.cpp
sp_monma	0	199?	src/mame/misc/acesp.cpp
sp_monmaa	sp_monma	199?	src/mame/misc/acesp.cpp
sp_monmab	sp_monma	199?	src/mame/misc/acesp.cpp
sp_monmac	sp_monma	199?	src/mame/misc/acesp.cpp
sp_monmad	sp_monma	199?	src/mame/misc/acesp.cpp
sp_monmo	0	199?	src/mame/misc/acesp.cpp
sp_monmoa	sp_monmo	199?	src/mame/misc/acesp.cpp
sp_monmob	sp_monmo	199?	src/mame/misc/acesp.cpp
sp_monmoc	sp_monmo	199?	src/mame/misc/acesp.cpp
sp_monmod	sp_monmo	199?	src/mame/misc/acesp.cpp
sp_monmoe	sp_monmo	199?	src/mame/misc/acesp.cpp
sp_monmof	sp_monmo	199?	src/mame/misc/acesp.cpp
sp_monmog	sp_monmo	199?	src/mame/misc/acesp.cpp
sp_nudex	0	199?	src/mame/misc/acesp.cpp
sp_nudexa	sp_nudex	199?	src/mame/misc/acesp.cpp
sp_onbox	0	199?	src/mame/misc/acesp.cpp
sp_onboxa	sp_onbox	199?	src/mame/misc/acesp.cpp
sp_onboxb	sp_onbox	199?	src/mame/misc/acesp.cpp
sp_onboxc	sp_onbox	199?	src/mame/misc/acesp.cpp
sp_onboxd	sp_onbox	199?	src/mame/misc/acesp.cpp
sp_onboxe	sp_onbox	199?	src/mame/misc/acesp.cpp
sp_onboxf	sp_onbox	199?	src/mame/misc/acesp.cpp
sp_onboxg	sp_onbox	199?	src/mame/misc/acesp.cpp
sp_onboxh	sp_onbox	199?	src/mame/misc/acesp.cpp
sp_onboxi	sp_onbox	199?	src/mame/misc/acesp.cpp
sp_onboxj	sp_onbox	199?	src/mame/misc/acesp.cpp
sp_onboxk	sp_onbox	199?	src/mame/misc/acesp.cpp
sp_onboxl	sp_onbox	199?	src/mame/misc/acesp.cpp
sp_onboxm	sp_onbox	199?	src/mame/misc/acesp.cpp
sp_onboxn	sp_onbox	199?	src/mame/misc/acesp.cpp
sp_piste	0	199?	src/mame/misc/acesp.cpp
sp_pistea	sp_piste	199?	src/mame/misc/acesp.cpp
sp_pisteb	sp_piste	199?	src/mame/misc/acesp.cpp
sp_pistec	sp_piste	199?	src/mame/misc/acesp.cpp
sp_pisted	sp_piste	199?	src/mame/misc/acesp.cpp
sp_pistee	sp_piste	199?	src/mame/misc/acesp.cpp
sp_pistef	sp_piste	199?	src/mame/misc/acesp.cpp
sp_pisteg	sp_piste	199?	src/mame/misc/acesp.cpp
sp_pisteh	sp_piste	199?	src/mame/misc/acesp.cpp
sp_pistei	sp_piste	199?	src/mame/misc/acesp.cpp
sp_pistej	sp_piste	199?	src/mame/misc/acesp.cpp
sp_pistek	sp_piste	199?	src/mame/misc/acesp.cpp
sp_pistel	sp_piste	199?	src/mame/misc/acesp.cpp
sp_pistem	sp_piste	199?	src/mame/misc/acesp.cpp
sp_pisten	sp_piste	199?	src/mame/misc/acesp.cpp
sp_pisteo	sp_piste	199?	src/mame/misc/acesp.cpp
sp_pistep	sp_piste	199?	src/mame/misc/acesp.cpp
sp_pound	0	199?	src/mame/misc/acesp.cpp
sp_pounda	sp_pound	199?	src/mame/misc/acesp.cpp
sp_poundb	sp_pound	199?	src/mame/misc/acesp.cpp
sp_poundc	sp_pound	199?	src/mame/misc/acesp.cpp
sp_poundd	sp_pound	199?	src/mame/misc/acesp.cpp
sp_pounde	sp_pound	199?	src/mame/misc/acesp.cpp
sp_poundf	sp_pound	199?	src/mame/misc/acesp.cpp
sp_poundg	sp_pound	199?	src/mame/misc/acesp.cpp
sp_poundh	sp_pound	199?	src/mame/misc/acesp.cpp
sp_poundi	sp_pound	199?	src/mame/misc/acesp.cpp
sp_poundj	sp_pound	199?	src/mame/misc/acesp.cpp
sp_poundk	sp_pound	199?	src/mame/misc/acesp.cpp
sp_poundl	sp_pound	199?	src/mame/misc/acesp.cpp
sp_poundm	sp_pound	199?	src/mame/misc/acesp.cpp
sp_poundn	sp_pound	199?	src/mame/misc/acesp.cpp
sp_poundo	sp_pound	199?	src/mame/misc/acesp.cpp
sp_poundp	sp_pound	199?	src/mame/misc/acesp.cpp
sp_poundbwb	sp_pound	199?	src/mame/misc/acesp.cpp
sp_poundbwba	sp_pound	199?	src/mame/misc/acesp.cpp
sp_poundbwbb	sp_pound	199?	src/mame/misc/acesp.cpp
sp_poundbwbc	sp_pound	199?	src/mame/misc/acesp.cpp
sp_poundbwbd	sp_pound	199?	src/mame/misc/acesp.cpp
sp_poundbwbe	sp_pound	199?	src/mame/misc/acesp.cpp
sp_poundbwbf	sp_pound	199?	src/mame/misc/acesp.cpp
sp_poundbwbg	sp_pound	199?	src/mame/misc/acesp.cpp
sp_road	0	199?	src/mame/misc/acesp.cpp
sp_skylm	0	199?	src/mame/misc/acesp.cpp
sp_skylma	sp_skylm	199?	src/mame/misc/acesp.cpp
sp_tkpik	0	199?	src/mame/misc/acesp.cpp
sp_tkpika	sp_tkpik	199?	src/mame/misc/acesp.cpp
sp_tkpikb	sp_tkpik	199?	src/mame/misc/acesp.cpp
sp_tkpikc	sp_tkpik	199?	src/mame/misc/acesp.cpp
sp_tkpikd	sp_tkpik	199?	src/mame/misc/acesp.cpp
sp_tkpike	sp_tkpik	199?	src/mame/misc/acesp.cpp
sp_tkpikf	sp_tkpik	199?	src/mame/misc/acesp.cpp
sp_atw	0	199?	src/mame/misc/acesp.cpp
sp_five	0	199?	src/mame/misc/acesp.cpp
sp_fivea	sp_five	199?	src/mame/misc/acesp.cpp
sp_crun	0	199?	src/mame/misc/acesp.cpp
sp_cruna	sp_crun	199?	src/mame/misc/acesp.cpp
sp_crunb	sp_crun	199?	src/mame/misc/acesp.cpp
sp_roof	0	199?	src/mame/misc/acesp.cpp
sp_roofa	sp_roof	199?	src/mame/misc/acesp.cpp
sp_cpal	0	199?	src/mame/misc/acesp.cpp
sp_carry	0	199?	src/mame/misc/acesp.cpp
sp_carrya	sp_carry	199?	src/mame/misc/acesp.cpp
sp_front	0	199?	src/mame/misc/acesp.cpp
ac1clbmn	0	199?	src/mame/misc/aces1.cpp
ac1gogld	0	199?	src/mame/misc/aces1.cpp
ac1hotpf	0	199?	src/mame/misc/aces1.cpp
ac1pster	0	199?	src/mame/misc/aces1.cpp
ac1pstrt	0	199?	src/mame/misc/aces1.cpp
ac1primt	0	199?	src/mame/misc/aces1.cpp
ac1taklv	0	199?	src/mame/misc/aces1.cpp
ac1cshtw	0	199?	src/mame/misc/aces1.cpp
ac1bbclb	0	199?	src/mame/misc/aces1.cpp
ac1bbclba	ac1bbclb	199?	src/mame/misc/aces1.cpp
ac1clbsv	0	199?	src/mame/misc/aces1.cpp
ac1clbxt	0	199?	src/mame/misc/aces1.cpp
ac1clbxta	ac1clbxt	199?	src/mame/misc/aces1.cpp
ac1piaca	0	199?	src/mame/misc/aces1.cpp
ac1piacl	0	199?	src/mame/misc/aces1.cpp
ac1piacla	ac1piacl	199?	src/mame/misc/aces1.cpp
ac1piaclb	ac1piacl	199?	src/mame/misc/aces1.cpp
ac1piaclc	ac1piacl	199?	src/mame/misc/aces1.cpp
ac1prmcl	0	199?	src/mame/misc/aces1.cpp
ac1prmcla	ac1prmcl	199?	src/mame/misc/aces1.cpp
ac1prmclb	ac1prmcl	199?	src/mame/misc/aces1.cpp
ac1prmclc	ac1prmcl	199?	src/mame/misc/aces1.cpp
ac1rundx	0	199?	src/mame/misc/aces1.cpp
ac1rundxa	ac1rundx	199?	src/mame/misc/aces1.cpp
ac1totb	0	199?	src/mame/misc/aces1.cpp
ac1shid	0	199?	src/mame/misc/aces1.cpp
ac1shida	ac1shid	199?	src/mame/misc/aces1.cpp
ac1dbldx	0	199?	src/mame/misc/aces1.cpp
ac1nudbk	0	199?	src/mame/misc/aces1.cpp
ac1nudbka	ac1nudbk	199?	src/mame/misc/aces1.cpp
ac1nudbkb	ac1nudbk	199?	src/mame/misc/aces1.cpp
ac1nudbkc	ac1nudbk	199?	src/mame/misc/aces1.cpp
ac1nudbkd	ac1nudbk	199?	src/mame/misc/aces1.cpp
ac1sstrk	0	199?	src/mame/misc/aces1.cpp
ac1sstrka	ac1sstrk	199?	src/mame/misc/aces1.cpp
ac1sstrkb	ac1sstrk	199?	src/mame/misc/aces1.cpp
ac1xpres	0	199?	src/mame/misc/aces1.cpp
ac1roll	0	199?	src/mame/misc/aces1.cpp
ac1rolla	ac1roll	199?	src/mame/misc/aces1.cpp
ac1rollb	ac1roll	199?	src/mame/misc/aces1.cpp
ac1bluec	0	199?	src/mame/misc/aces1.cpp
ac1blueca	ac1bluec	199?	src/mame/misc/aces1.cpp
ac1bluecb	ac1bluec	199?	src/mame/misc/aces1.cpp
ac1bluecc	ac1bluec	199?	src/mame/misc/aces1.cpp
