repo	mra_file	name	setname	parent	mameversion	rbf	year	manufacturer
Arcade-IGSPGM_MiSTer	Ketsui - Kizuna Jigoku Tachi (2012.06.26 ARRANGE 1.5 VER) (hack).mra	Ketsui - Kizuna Jigoku Tachi (2012.06.26 ARRANGE 1.5 VER) (hack)	ketarr15		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Ketsui - Kizuna Jigoku Tachi (2012.06.26 ARRANGE 1.51 VER) (hack).mra	Ketsui - Kizuna Jigoku Tachi (2012.06.26 ARRANGE 1.51 VER) (hack)	ketarr151		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Ketsui - Kizuna Jigoku Tachi (2012.06.27 MR.STOIC 1.5 VER) (hack).mra	Ketsui - Kizuna Jigoku Tachi (2012.06.27 MR.STOIC 1.5 VER) (hack)	ketarrs15		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Ketsui - Kizuna Jigoku Tachi (2012.06.27 MR.STOIC 1.51 VER) (hack).mra	Ketsui - Kizuna Jigoku Tachi (2012.06.27 MR.STOIC 1.51 VER) (hack)	ketarrs151		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Ketsui - Kizuna Jigoku Tachi (2014.07.16 ARRANGE 1.7 VER) (hack).mra	Ketsui - Kizuna Jigoku Tachi (2014.07.16 ARRANGE 1.7 VER) (hack)	ketarr		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Ketsui - Kizuna Jigoku Tachi (IKD 2007 Special - 2007 Cave Matsuri Version).mra	Ketsui - Kizuna Jigoku Tachi (IKD 2007 Special - 2007 Cave Matsuri Version)	ketikd		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Ketsui Kizuna Jigoku Tachi (2003.01.01. Master Ver., bootleg cartridge conversion).mra	Ketsui: Kizuna Jigoku Tachi (2003/01/01. Master Ver., bootleg cartridge conversion)	ketbl		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Knights of Valour (bootleg, ver. 112CN).mra	Knights of Valour (bootleg, ver. 112CN?)	kovbl		277	IGSPGM		
Arcade-IGSPGM_MiSTer	Knights of Valour 2 (ver. 100, 100, 100HK).mra	Knights of Valour 2 (ver. 100, 100, 100HK)	kov2100		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Knights of Valour 2 (ver. 101, 101, 100HK).mra	Knights of Valour 2 (ver. 101, 101, 100HK)	kov2101		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Knights of Valour 2 (ver. 102, 101, 100HK).mra	Knights of Valour 2 (ver. 102, 101, 100HK)	kov2102		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Knights of Valour 2 (ver. 102, 102, 100HK).mra	Knights of Valour 2 (ver. 102, 102, 100HK)	kov21022		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Knights of Valour 2 (ver. 103, 101, 100HK).mra	Knights of Valour 2 (ver. 103, 101, 100HK)	kov2103		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Knights of Valour 2 (ver. 104, 102, 100HK).mra	Knights of Valour 2 (ver. 104, 102, 100HK)	kov2104		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Knights of Valour 2 (ver. 106, 102, 100HK).mra	Knights of Valour 2 (ver. 106, 102, 100HK)	kov2106		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Knights of Valour 2 (ver. 107).mra	Knights of Valour 2 (ver. 107)	kov2		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Knights of Valour 2 Plus - Nine Dragons (ver. 205).mra	Knights of Valour 2 Plus - Nine Dragons (ver. 205)	kov2p		277	IGSPGM		
Arcade-IGSPGM_MiSTer	Knights of Valour 2 Plus - Nine Dragons (ver. M200XX, 200, 100CN).mra	Knights of Valour 2 Plus - Nine Dragons (ver. M200XX, 200, 100CN)	kov2p200		277	IGSPGM		
Arcade-IGSPGM_MiSTer	Knights of Valour 2 Plus - Nine Dragons (ver. M202XX, 200, 100CN).mra	Knights of Valour 2 Plus - Nine Dragons (ver. M202XX, 200, 100CN)	kov2p202		277	IGSPGM		
Arcade-IGSPGM_MiSTer	Knights of Valour 2 Plus - Nine Dragons (ver. M203XX, 200, 100CN).mra	Knights of Valour 2 Plus - Nine Dragons (ver. M203XX, 200, 100CN)	kov2p203		277	IGSPGM		
Arcade-IGSPGM_MiSTer	Knights of Valour 2 Plus - Nine Dragons (ver. M204XX, 200, 100CN).mra	Knights of Valour 2 Plus - Nine Dragons (ver. M204XX, 200, 100CN)	kov2p204		277	IGSPGM		
Arcade-IGSPGM_MiSTer	Knights of Valour Plus (bootleg, ver. 117CN).mra	Knights of Valour Plus (bootleg, ver. 117CN?)	kovplusbl		277	IGSPGM		
Arcade-IGSPGM_MiSTer	Knights of Valour Super Heroes (ver. 100, CN).mra	Knights of Valour Super Heroes (ver. 100, CN)	kovsh100		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Knights of Valour Super Heroes (ver. 101, CN).mra	Knights of Valour Super Heroes (ver. 101, CN)	kovsh101		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Knights of Valour Super Heroes (ver. 102, CN).mra	Knights of Valour Super Heroes (ver. 102, CN)	kovsh102		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Knights of Valour Super Heroes (ver. 103, CN).mra	Knights of Valour Super Heroes (ver. 103, CN)	kovsh103		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Knights of Valour Super Heroes (ver. 104, CN).mra	Knights of Valour Super Heroes (ver. 104, CN)	kovsh		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Martial Masters (ver. 102, 101, 101CN).mra	Martial Masters (ver. 102, 101, 101CN)	martmast102c		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Martial Masters (ver. 103, 102, 101CN).mra	Martial Masters (ver. 103, 102, 101CN)	martmast103c		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Martial Masters (ver. 104, 102, 101CN).mra	Martial Masters (ver. 104, 102, 101CN)	martmast104c		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Martial Masters (ver. 104, 102, 102US).mra	Martial Masters (ver. 104, 102, 102US)	martmast		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Oriental Legend (ver. 112).mra	Oriental Legend (ver. 112)	orlegende		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Oriental Legend (ver. 112, Chinese Board).mra	Oriental Legend (ver. 112, Chinese Board)	orlegendc		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Oriental Legend (ver. 126).mra	Oriental Legend (ver. 126)	orlegend		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Oriental Legend (ver. unk, Chinese Board).mra	Oriental Legend (ver. ???, Chinese Board)	orlegendca		288	IGSPGM		
Arcade-IGSPGM_MiSTer	PGM (Polygame Master) System BIOS.mra	PGM (Polygame Master) System BIOS	pgm		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Photo Y2K (ver. 102, Japanese Board).mra	Photo Y2K (ver. 102, Japanese Board)	photoy2k102j		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Photo Y2K (ver. 103, Japanese Board).mra	Photo Y2K (ver. 103, Japanese Board)	photoy2k103j		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Photo Y2K (ver. 104).mra	Photo Y2K (ver. 104)	photoy2k104		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Photo Y2K (ver. 105).mra	Photo Y2K (ver. 105)	photoy2k		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Puzzle Star (ver. 100MG, WORLD).mra	Puzzle Star (ver. 100MG, WORLD)	puzlstar		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Puzzli 2 (ver. 100, TW).mra	Puzzli 2 (ver. 100, TW)	puzzli2		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Puzzli 2 (ver. 100, WORLD).mra	Puzzli 2 (ver. 100, WORLD)	puzzli2		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Puzzli 2 Super (ver. 200, TW).mra	Puzzli 2 Super (ver. 200, TW)	puzzli2s		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Puzzli 2 Super (ver. 200, WORLD).mra	Puzzli 2 Super (ver. 200, WORLD)	puzzli2s		288	IGSPGM		
Arcade-IGSPGM_MiSTer	S.V.G. - Spectral vs Generation (ver. 101HK).mra	S.V.G. - Spectral vs Generation (ver. 101HK)	svghk		288	IGSPGM		
Arcade-IGSPGM_MiSTer	S.V.G. - Spectral vs Generation (ver. 101TW).mra	S.V.G. - Spectral vs Generation (ver. 101TW)	svgtw		277	IGSPGM		
Arcade-IGSPGM_MiSTer	S.V.G. - Spectral vs Generation (ver. 200).mra	S.V.G. - Spectral vs Generation (ver. 200)	svg		288	IGSPGM		
Arcade-IGSPGM_MiSTer	The Gladiator (ver. 100).mra	The Gladiator (ver. 100)	theglad100		288	IGSPGM		
Arcade-IGSPGM_MiSTer	The Gladiator (ver. 101).mra	The Gladiator (ver. 101)	theglad101		288	IGSPGM		
Arcade-IGSPGM_MiSTer	The Gladiator (ver. 104).mra	The Gladiator (ver. 104)	theglad104		288	IGSPGM		
Arcade-IGSPGM_MiSTer	The Gladiator (ver. 107).mra	The Gladiator (ver. 107)	theglad		288	IGSPGM		
Arcade-IGSPGM_MiSTer	The Killing Blade (ver. 109, Chinese Board).mra	The Killing Blade (ver. 109, Chinese Board)	killbld		288	IGSPGM		
Arcade-IGSPGM_MiSTer	The Killing Blade Plus (China, ver. 300).mra	The Killing Blade Plus (China, ver. 300)	killbldp		288	IGSPGM		
Arcade-IGSPGM_MiSTer	Xiyou Shi E Zhuan Super (ver. 103, China, Tencent) (unprotected).mra	Xiyou Shi E Zhuan Super (ver. 103, China, Tencent) (unprotected)	olds103t		288	IGSPGM		
Arcade-IkariWarriors_MiSTer	Dogou Souken.mra	Dogou Souken	dogosoke		0193	IkariWarriors	1986	SNK
Arcade-IkariWarriors_MiSTer	Ikari Warriors.mra	Ikari Warriors	ikari		0193	IkariWarriors	1986	SNK
Arcade-IkariWarriors_MiSTer	Ikari Warriors JP.mra	Ikari Warriors (Japan No Continues)	ikarijp		0193	IkariWarriors	1986	SNK
Arcade-IkariWarriors_MiSTer	Victory Road.mra	Victory Road	victroad		0193	IkariWarriors	1986	SNK
Arcade-Inferno_MiSTer	Inferno (Williams).mra	Inferno (Williams)	inferno		0226	inferno	1984	Williams
Arcade-IremM107_MiSTer	Air Assault (World).mra	Air Assault (World)	airass		0245	IremM107	1993	Irem
Arcade-IremM107_MiSTer	Dream Soccer '94 (Korea, M107 hardware).mra	Dream Soccer '94 (Korea, M107 hardware)	dsoccr94k		0245	IremM107	1994	Irem
Arcade-IremM107_MiSTer	Dream Soccer '94 (World, M107 hardware).mra	Dream Soccer '94 (World, M107 hardware)	dsoccr94		0245	IremM107	1994	Irem
Arcade-IremM107_MiSTer	Fire Barrel (Japan).mra	Fire Barrel (Japan)	firebarr	airass	0245	IremM107	1993	Irem
Arcade-IremM62_MiSTer	Horizon (Irem).mra	Horizon (Irem)	horizon	horizon	0221	iremm62	1985	Irem
Arcade-IremM62_MiSTer	Kid Niki - Radical Ninja (W).mra	Kid Niki- Radical Ninja	kidniki	kidniki	0221	iremm62	1986	Irem
Arcade-IremM62_MiSTer	Kung-Fu Master (W).mra	Kung-Fu Master	kungfum	kungfum	0221	iremm62	1984	Irem
Arcade-IremM62_MiSTer	Lode Runner (Set 1).mra	Lode Runner	ldrun	ldrun	0221	iremm62	1984	Irem
Arcade-IremM62_MiSTer	Lode Runner II - The Bungeling Strikes Back.mra	Lode Runner II- The Bungeling Strikes Back	ldrun2	ldrun3	0221	iremm62	1984	Irem
Arcade-IremM62_MiSTer	Lode Runner III - The Golden Labyrinth.mra	Lode Runner III- The Golden Labyrinth	ldrun3	ldrun4	0221	iremm62	1985	Irem
Arcade-IremM62_MiSTer	Lode Runner IV - Teikoku Karano Dasshutsu (JP).mra	Lode Runner IV- Teikoku Karano Dasshutsu	ldrun4	ldrun5	0221	iremm62	1986	Irem
Arcade-IremM62_MiSTer	Lot Lot.mra	Lot Lot	lotlot		0221	iremm62	1985	Irem (licensed from Tokuma Shoten)
Arcade-IremM62_MiSTer	Spelunker.mra	Spelunker	spelunkr	spelunkr	0221	iremm62	1985	Irem
Arcade-IremM62_MiSTer	Spelunker II - 23 no Kagi (JP).mra	Spelunker II - 23 no Kagi	spelunk2	spelunk2	0221	iremm62	1986	Irem
Arcade-IremM62_MiSTer	The Battle-Road.mra	The Battle-Road	battroad	battroad	0221	iremm62	1984	Irem
Arcade-IremM62_MiSTer	Youjyuden (JP).mra	Youjyuden	youjyudn	youjyudn	0221	iremm62	1986	Irem
Arcade-IremM72_MiSTer	Air Duel (Japan, M72 hardware).mra	Air Duel (Japan, M72 hardware)	airdueljm72		0240	irem_m72	1990	Irem
Arcade-IremM72_MiSTer	Air Duel (Japan, M72 hardware).mra	Air Duel (Japan, M72 hardware)	airdueljm72	airduel	0248	IremM72	1990	Irem
Arcade-IremM72_MiSTer	Air Duel (US location test, M82 hardware).mra	Air Duel (US location test, M82 hardware)	airduelu		0240	irem_m72	1990	Irem America
Arcade-IremM72_MiSTer	Air Duel (World, M72 hardware).mra	Air Duel (World, M72 hardware)	airduelm72		0240	irem_m72	1990	Irem
Arcade-IremM72_MiSTer	Air Duel (World, M72 hardware).mra	Air Duel (World, M72 hardware)	airduelm72	airduel	0248	IremM72	1990	Irem
Arcade-IremM72_MiSTer	Air Duel (World, M82 hardware).mra	Air Duel (World, M82 hardware)	airduel		0240	irem_m72	1990	Irem
Arcade-IremM72_MiSTer	Battle Chopper (World).mra	Battle Chopper (World)	bchopper		0240	irem_m72	1987	Irem
Arcade-IremM72_MiSTer	Cosmic Cop (World).mra	Cosmic Cop (World)	cosmccop		0240	irem_m72	1991	Irem
Arcade-IremM72_MiSTer	Daiku no Gensan (Japan, M72 hardware).mra	Daiku no Gensan (Japan, M72 hardware)	dkgensanm72	hharry	0240	IremM72	1990	Irem
Arcade-IremM72_MiSTer	Daiku no Gensan (Japan, M72 hardware).mra	Daiku no Gensan (Japan, M72 hardware)	dkgensanm72	hharry	0240	m72	1990	Irem
Arcade-IremM72_MiSTer	Daiku no Gensan (Japan, M82 hardware).mra	Daiku no Gensan (Japan, M82 hardware)	dkgensanm82		0240	irem_m72	1990	Irem
Arcade-IremM72_MiSTer	Daiku no Gensan (Japan, M84 hardware).mra	Daiku no Gensan (Japan, M84 hardware)	dkgensan		0240	irem_m72	1990	Irem
Arcade-IremM72_MiSTer	Daiku no Gensan (Japan, M84 hardware).mra	Daiku no Gensan (Japan, M84 hardware)	dkgensan	hharry	0247	IremM72	1990	Irem
Arcade-IremM72_MiSTer	Dragon Breed (Japan, M72 hardware).mra	Dragon Breed (Japan, M72 hardware)	dbreedjm72		0240	irem_m72	1989	Irem
Arcade-IremM72_MiSTer	Dragon Breed (Japan, M72 hardware).mra	Dragon Breed (Japan, M72 hardware)	dbreedjm72	dbreed	0245	IremM72	1989	Irem
Arcade-IremM72_MiSTer	Dragon Breed (World, M72 hardware).mra	Dragon Breed (World, M72 hardware)	dbreedm72		0240	irem_m72	1989	Irem
Arcade-IremM72_MiSTer	Dragon Breed (World, M81 hardware).mra	Dragon Breed (World, M81 hardware)	dbreed		0240	irem_m72	1989	Irem
Arcade-IremM72_MiSTer	Gallop - Armed Police Unit (Japan, M72 hardware).mra	Gallop - Armed Police Unit (Japan, M72 hardware)	gallop		0240	irem_m72	1991	Irem
Arcade-IremM72_MiSTer	Gallop - Armed Police Unit (Japan, M72 hardware).mra	Gallop - Armed Police Unit (Japan, M72 hardware)	gallopm72	cosmccop	0245	IremM72	1991	Irem
Arcade-IremM72_MiSTer	Hammerin' Harry (US, M84 hardware).mra	Hammerin' Harry (US, M84 hardware)	hharryu		0240	irem_m72	1990	Irem America
Arcade-IremM72_MiSTer	Hammerin' Harry (US, M84 hardware).mra	Hammerin' Harry (US, M84 hardware)	hharryu	hharry	0247	IremM72	1990	Irem
Arcade-IremM72_MiSTer	Hammerin' Harry (World, M81 hardware).mra	Hammerin' Harry (World, M81 hardware)	hharry		0240	irem_m72	1990	Irem
Arcade-IremM72_MiSTer	Image Fight (Japan).mra	Image Fight (Japan)	imgfightj		0240	irem_m72	1988	Irem
Arcade-IremM72_MiSTer	Image Fight (Japan).mra	Image Fight (Japan)	imgfightj	imgfight	0245	IremM72	1988	Irem
Arcade-IremM72_MiSTer	Image Fight (Japan, bootleg).mra	Image Fight (Japan, bootleg)	imgfightb		0240	irem_m72	1988	Irem
Arcade-IremM72_MiSTer	Image Fight (World).mra	Image Fight (World)	imgfight		0240	irem_m72	1988	Irem
Arcade-IremM72_MiSTer	Image Fight (World).mra	Image Fight (World)	imgfight		0245	IremM72	1988	Irem
Arcade-IremM72_MiSTer	Ken-Go (set 1).mra	Ken-Go (set 1)	kengo		0240	irem_m72	1991	Irem
Arcade-IremM72_MiSTer	Ken-Go (set 2).mra	Ken-Go (set 2)	kengoa		0240	irem_m72	1991	Irem
Arcade-IremM72_MiSTer	Legend of Hero Tonma (Japan).mra	Legend of Hero Tonma (Japan)	lohtj		0240	irem_m72	1989	Irem
Arcade-IremM72_MiSTer	Legend of Hero Tonma (Japan).mra	Legend of Hero Tonma (Japan)	lohtj	loth	0245	IremM72	1989	Irem
Arcade-IremM72_MiSTer	Legend of Hero Tonma (World).mra	Legend of Hero Tonma (World)	loht		0240	irem_m72	1989	Irem
Arcade-IremM72_MiSTer	Lightning Swords.mra	Lightning Swords	ltswords		0240	irem_m72	1991	Irem
Arcade-IremM72_MiSTer	Major Title (Japan).mra	Major Title (Japan)	majtitlej		0240	irem_m72	1990	Irem
Arcade-IremM72_MiSTer	Major Title (World).mra	Major Title (World)	majtitle		0240	irem_m72	1990	Irem
Arcade-IremM72_MiSTer	Mr. HELI no Daibouken (Japan).mra	Mr. HELI no Daibouken (Japan)	mrheli		0240	irem_m72	1987	Irem
Arcade-IremM72_MiSTer	Mr. HELI no Daibouken (Japan).mra	Mr. HELI no Daibouken (Japan)	mrheli	bchopper	0245	IremM72	1987	Irem
Arcade-IremM72_MiSTer	Ninja Spirit (Japan).mra	Ninja Spirit (Japan)	nspiritj	nspirit	0245	IremM72	1989	Irem
Arcade-IremM72_MiSTer	Ninja Spirit (World).mra	Ninja Spirit (World)	nspirit		0240	irem_m72	1988	Irem
Arcade-IremM72_MiSTer	Pound for Pound (Japan).mra	Pound for Pound (Japan)	poundforj		0240	irem_m72	1990	Irem
Arcade-IremM72_MiSTer	Pound for Pound (US).mra	Pound for Pound (US)	poundforu		0240	irem_m72	1990	Irem America
Arcade-IremM72_MiSTer	Pound for Pound (World).mra	Pound for Pound (World)	poundfor		0240	irem_m72	1990	Irem
Arcade-IremM72_MiSTer	R-Type (Japan prototype).mra	R-Type (Japan prototype)	rtypejp		0240	irem_m72	1987	Irem
Arcade-IremM72_MiSTer	R-Type (Japan prototype).mra	R-Type (Japan prototype)	rtypejp	rtype	0245	IremM72	1987	Irem
Arcade-IremM72_MiSTer	R-Type (Japan).mra	R-Type (Japan)	rtypej		0240	irem_m72	1987	Irem
Arcade-IremM72_MiSTer	R-Type (Japan).mra	R-Type (Japan)	rtypej	rtype	0245	IremM72	1987	Irem
Arcade-IremM72_MiSTer	R-Type (US).mra	R-Type (US)	rtypeu		0240	irem_m72	1987	Irem (Nintendo of America license)
Arcade-IremM72_MiSTer	R-Type (US).mra	R-Type (US)	rtypeu	rtype	0245	IremM72	1987	Irem
Arcade-IremM72_MiSTer	R-Type (World bootleg).mra	R-Type (World bootleg)	rtypeb	rtype	0245	IremM72	1987	Irem
Arcade-IremM72_MiSTer	R-Type (World).mra	R-Type (World)	rtype		0240	irem_m72	1987	Irem
Arcade-IremM72_MiSTer	R-Type (World).mra	R-Type (World)	rtype		0245	IremM72	1987	Irem
Arcade-IremM72_MiSTer	R-Type II (inv) (World).mra	R-Type II (Inv) (World)	rtype2inv		0245	IremM72	1989	Irem
Arcade-IremM72_MiSTer	R-Type II (Japan).mra	R-Type II (Japan)	rtype2j		0240	irem_m72	1989	Irem
Arcade-IremM72_MiSTer	R-Type II (Japan).mra	R-Type II (Japan)	rtype2j	rtype2	0245	IremM72	1989	Irem
Arcade-IremM72_MiSTer	R-Type II (Japan, revision C).mra	R-Type II (Japan, revision C)	rtype2jc		0240	irem_m72	1989	Irem
Arcade-IremM72_MiSTer	R-Type II (Japan, revision C).mra	R-Type II (Japan, revision C)	rtype2jc	rtype2	0245	IremM72	1989	Irem
Arcade-IremM72_MiSTer	R-Type II (World).mra	R-Type II (World)	rtype2		0240	irem_m72	1989	Irem
Arcade-IremM72_MiSTer	R-Type II (World).mra	R-Type II (World)	rtype2		0245	IremM72	1989	Irem
Arcade-IremM72_MiSTer	Saigo no Nindou (Japan).mra	Saigo no Nindou (Japan)	nspiritj		0240	irem_m72	1988	Irem
Arcade-IremM72_MiSTer	X Multiply (Inv) (Japan, M72 hardware).mra	X Multiply (Inv) (Japan, M72 hardware)	xmultiplm72inv	xmultipl	0245	IremM72	1989	Irem
Arcade-IremM72_MiSTer	X Multiply (Japan, M72 hardware).mra	X Multiply (Japan, M72 hardware)	xmultiplm72		0240	irem_m72	1989	Irem
Arcade-IremM72_MiSTer	X Multiply (Japan, M72 hardware).mra	X Multiply (Japan, M72 hardware)	xmultiplm72	xmultipl	0245	IremM72	1989	Irem
Arcade-IremM72_MiSTer	X Multiply (World, M81 hardware).mra	X Multiply (World, M81 hardware)	xmultipl		0240	irem_m72	1989	Irem
Arcade-IremM90_MiSTer	Atomic Punk (US).mra	Atomic Punk (US)	atompunk	dynablst	0245	IremM90	1991	Irem
Arcade-IremM90_MiSTer	Bomber Man (Japan).mra	Bomber Man (Japan)	bombrman	dynablst	0245	IremM90	1991	Irem
Arcade-IremM90_MiSTer	Bomber Man - Dyna Blaster.mra	Bomber Man - Dyna Blaster	dynablst		0245	IremM90	1991	Irem
Arcade-IremM90_MiSTer	Bomber Man World (Japan).mra	Bomber Man World (Japan)	bbmanwj		0245	IremM90	1992	Irem
Arcade-IremM90_MiSTer	Bomber Man World (Japan, revised sound hardware).mra	Bomber Man World (Japan, revised sound hardware)	bbmanwja		0245	IremM90	1992	Irem
Arcade-IremM90_MiSTer	Bomber Man World - New Dyna Blaster - Global Quest.mra	Bomber Man World - New Dyna Blaster - Global Quest	bbmanw		0245	IremM90	1992	Irem
Arcade-IremM90_MiSTer	Gussun Oyoyo (Japan).mra	Gussun Oyoyo (Japan)	gussun	riskchal	0245	IremM90	1993	Irem
Arcade-IremM90_MiSTer	New Atomic Punk - Global Quest (US).mra	New Atomic Punk - Global Quest (US)	newapunk	bbmanw	0245	IremM90	1992	Irem
Arcade-IremM90_MiSTer	Risky Challenge.mra	Risky Challenge	riskchal		0245	IremM90	1993	Irem
Arcade-IremM92_MiSTer	Blade Master (World).mra	Blade Master (World)	bmaster		0245	IremM92	1991	Irem
Arcade-IremM92_MiSTer	Cross Blades! (Japan).mra	Cross Blades! (Japan)	crossbld	bmaster	0245	IremM92	1991	Irem
Arcade-IremM92_MiSTer	Dream Soccer '94 (Japan, M92 hardware).mra	Dream Soccer '94 (Japan, M92 hardware)	dsoccr94j	dsoccr94	0245	IremM92	1994	Irem
Arcade-IremM92_MiSTer	Geo Storm (Japan).mra	Geo Storm (Japan)	geostorm	gunforc2	0245	IremM92	1994	Irem
Arcade-IremM92_MiSTer	Gun Force II (US).mra	Gun Force II (US)	gunforc2		0245	IremM92	1994	Irem
Arcade-IremM92_MiSTer	Gunforce - Battle Fire Engulfed Terror Island (Japan).mra	Gunforce - Battle Fire Engulfed Terror Island (Japan)	gunforcej	gunforce	0245	IremM92	1991	Irem
Arcade-IremM92_MiSTer	Gunforce - Battle Fire Engulfed Terror Island (USA).mra	Gunforce - Battle Fire Engulfed Terror Island (USA)	gunforceu	gunforce	0245	IremM92	1991	Irem
Arcade-IremM92_MiSTer	Gunforce - Battle Fire Engulfed Terror Island (World).mra	Gunforce - Battle Fire Engulfed Terror Island (World)	gunforce		0245	IremM92	1991	Irem
Arcade-IremM92_MiSTer	Hook (Japan).mra	Hook (Japan)	hookj	hook	0245	IremM92	1992	Irem
Arcade-IremM92_MiSTer	Hook (World).mra	Hook (World)	hook		0245	IremM92	1992	Irem
Arcade-IremM92_MiSTer	In The Hunt (US).mra	In The Hunt (US)	inthuntu	inthunt	0245	IremM92	1993	Irem
Arcade-IremM92_MiSTer	In The Hunt (World).mra	In The Hunt (World)	inthunt		0245	IremM92	1993	Irem
Arcade-IremM92_MiSTer	Kaitei Daisensou (Japan).mra	Kaitei Daisensou (Japan)	kaiteids	inthunt	0245	IremM92	1993	Irem
Arcade-IremM92_MiSTer	Lethal Thunder (World).mra	Lethal Thunder (World)	lethalth		0245	IremM92	1992	Irem
Arcade-IremM92_MiSTer	Mahou Keibitai Gun Hohki (Japan).mra	Mahou Keibitai Gun Hohki (Japan)	gunhohki	mysticri	0245	IremM92	1992	Irem
Arcade-IremM92_MiSTer	Major Title 2 (World, set 1).mra	Major Title 2 (World, set 1)	majtitl2		0245	IremM92	1992	Irem
Arcade-IremM92_MiSTer	Mystic Riders (World).mra	Mystic Riders (World)	mysticri		0245	IremM92	1992	Irem
Arcade-IremM92_MiSTer	Ninja Baseball Bat Man (US).mra	Ninja Baseball Bat Man (World)	nbbatmanu	nbbatman	0245	IremM92	1993	Irem
Arcade-IremM92_MiSTer	Ninja Baseball Bat Man (World).mra	Ninja Baseball Bat Man (World)	nbbatman		0245	IremM92	1993	Irem
Arcade-IremM92_MiSTer	R-Type Leo (Japan).mra	R-Type Leo (Japan)	rtypeleoj	rtypeleo	0245	IremM92	1992	Irem
Arcade-IremM92_MiSTer	R-Type Leo (World).mra	R-Type Leo (World)	rtypeleo		0245	IremM92	1992	Irem
Arcade-IremM92_MiSTer	Superior Soldiers (US).mra	Superior Soldiers (US)	ssoldier		0245	IremM92	1993	Irem
Arcade-IremM92_MiSTer	Thunder Blaster (Japan).mra	Thunder Blaster (Japan)	thndblst	lethalth	0245	IremM92	1992	Irem
Arcade-IremM92_MiSTer	Undercover Cops (Japan).mra	Undercover Cops (Japan)	uccopsj		0245	IremM92	1992	Irem
Arcade-IremM92_MiSTer	Undercover Cops (US).mra	Undercover Cops (US)	uccopsu	uccops	0245	IremM92	1992	Irem
Arcade-IremM92_MiSTer	Undercover Cops (World).mra	Undercover Cops (World)	uccops		0245	IremM92	1992	Irem
Arcade-IremM92_MiSTer	Undercover Cops - Alpha Renewal Version (US).mra	Undercover Cops - Alpha Renewal Version (US)	uccopsaru	uccops	0245	IremM92	1992	Irem
Arcade-IremM92_MiSTer	Undercover Cops - Alpha Renewal Version (World).mra	Undercover Cops - Alpha Renewal Version (World)	uccopsar	uccops	0245	IremM92	1992	Irem
Arcade-IremM92_MiSTer	Yakyuu Kakutou League-Man (Japan).mra	Yakyuu Kakutou League-Man (Japan)	leaguemn	nbbatman	0245	IremM92	1993	Irem
Arcade-IronHorse_MiSTer	Iron Horse (Ver. K).mra	Iron Horse	ironhors	ironhors	0224	IronHorse	1986	Konami
Arcade-Jackal_MiSTer	Jackal (W).mra	Jackal	jackal	jackal	0224	Jackal	1986	Konami
Arcade-Jailbreak_MiSTer	Jailbreak.mra	Jailbreak	jailbrek	jailbrek	0224	Jailbreak	1986	Konami
Arcade-Joust2_MiSTer	Joust 2 - Survival of the Fittest (revision 1).mra	Joust 2 - Survival of the Fittest (revision 1)	joust2r1	joust2	0226	joust2	1986	Williams
Arcade-Joust2_MiSTer	Joust 2 - Survival of the Fittest (revision 2).mra	Joust 2 - Survival of the Fittest (revision 2)	joust2	joust2	0226	joust2	1986	Williams
Arcade-JunoFirst_MiSTer	Juno First (Gottlieb).mra		junofrstg	junofrst	0220	JunoFirst	1983	Konami (Gottlieb license)
